Country,date,confirmed,acc_confirmed,latitude,longitude
626,Gibraltar,2022-05-03,0,0,36.137741,-5.345374
627,Gibraltar,2022-05-04,0,0,36.137741,-5.345374
628,Gibraltar,2022-05-05,0,0,36.137741,-5.345374
629,Gibraltar,2022-05-06,0,0,36.137741,-5.345374
630,Gibraltar,2022-05-07,0,0,36.137741,-5.345374
631,Gibraltar,2022-05-08,0,0,36.137741,-5.345374
632,Gibraltar,2022-05-09,0,0,36.137741,-5.345374
633,Gibraltar,2022-05-10,0,0,36.137741,-5.345374
634,Gibraltar,2022-05-11,0,0,36.137741,-5.345374
635,Gibraltar,2022-05-12,0,0,36.137741,-5.345374
636,Gibraltar,2022-05-13,0,0,36.137741,-5.345374
637,Gibraltar,2022-05-14,0,0,36.137741,-5.345374
638,Gibraltar,2022-05-15,0,0,36.137741,-5.345374
639,Gibraltar,2022-05-16,0,0,36.137741,-5.345374
640,Gibraltar,2022-05-17,0,0,36.137741,-5.345374
641,Gibraltar,2022-05-18,0,0,36.137741,-5.345374
642,Gibraltar,2022-05-19,0,0,36.137741,-5.345374
643,Gibraltar,2022-05-20,0,0,36.137741,-5.345374
644,Gibraltar,2022-05-21,0,0,36.137741,-5.345374
645,Gibraltar,2022-05-22,0,0,36.137741,-5.345374
646,Gibraltar,2022-05-23,0,0,36.137741,-5.345374
647,Gibraltar,2022-05-24,0,0,36.137741,-5.345374
648,Gibraltar,2022-05-25,0,0,36.137741,-5.345374
649,Gibraltar,2022-05-26,0,0,36.137741,-5.345374
650,Gibraltar,2022-05-27,0,0,36.137741,-5.345374
651,Gibraltar,2022-05-28,0,0,36.137741,-5.345374
652,Gibraltar,2022-05-29,0,0,36.137741,-5.345374
653,Gibraltar,2022-05-30,0,0,36.137741,-5.345374
654,Gibraltar,2022-05-31,0,0,36.137741,-5.345374
655,Gibraltar,2022-06-01,1,1,36.137741,-5.345374
656,Gibraltar,2022-06-02,0,1,36.137741,-5.345374
657,Gibraltar,2022-06-03,0,1,36.137741,-5.345374
658,Gibraltar,2022-06-04,0,1,36.137741,-5.345374
659,Gibraltar,2022-06-05,0,1,36.137741,-5.345374
660,Gibraltar,2022-06-06,0,1,36.137741,-5.345374
661,Gibraltar,2022-06-07,0,1,36.137741,-5.345374
662,Gibraltar,2022-06-08,0,1,36.137741,-5.345374
663,Gibraltar,2022-06-09,0,1,36.137741,-5.345374
664,Gibraltar,2022-06-10,0,1,36.137741,-5.345374
665,Gibraltar,2022-06-11,0,1,36.137741,-5.345374
666,Gibraltar,2022-06-12,0,1,36.137741,-5.345374
667,Gibraltar,2022-06-13,0,1,36.137741,-5.345374
668,Gibraltar,2022-06-14,0,1,36.137741,-5.345374
669,Gibraltar,2022-06-15,0,1,36.137741,-5.345374
670,Gibraltar,2022-06-16,0,1,36.137741,-5.345374
671,Gibraltar,2022-06-17,0,1,36.137741,-5.345374
672,Gibraltar,2022-06-18,0,1,36.137741,-5.345374
673,Gibraltar,2022-06-19,0,1,36.137741,-5.345374
674,Gibraltar,2022-06-20,0,1,36.137741,-5.345374
675,Gibraltar,2022-06-21,0,1,36.137741,-5.345374
676,Greece,2022-05-01,0,0,39.074208,21.824312
677,Greece,2022-05-02,0,0,39.074208,21.824312
678,Greece,2022-05-03,0,0,39.074208,21.824312
679,Greece,2022-05-04,0,0,39.074208,21.824312
680,Greece,2022-05-05,0,0,39.074208,21.824312
681,Greece,2022-05-06,0,0,39.074208,21.824312
682,Greece,2022-05-07,0,0,39.074208,21.824312
683,Greece,2022-05-08,0,0,39.074208,21.824312
684,Greece,2022-05-09,0,0,39.074208,21.824312
685,Greece,2022-05-10,0,0,39.074208,21.824312
686,Greece,2022-05-11,0,0,39.074208,21.824312
687,Greece,2022-05-12,0,0,39.074208,21.824312
688,Greece,2022-05-13,0,0,39.074208,21.824312
689,Greece,2022-05-14,0,0,39.074208,21.824312
690,Greece,2022-05-15,0,0,39.074208,21.824312
691,Greece,2022-05-16,0,0,39.074208,21.824312
692,Greece,2022-05-17,0,0,39.074208,21.824312
693,Greece,2022-05-18,0,0,39.074208,21.824312
694,Greece,2022-05-19,0,0,39.074208,21.824312
695,Greece,2022-05-20,0,0,39.074208,21.824312
696,Greece,2022-05-21,0,0,39.074208,21.824312
697,Greece,2022-05-22,0,0,39.074208,21.824312
698,Greece,2022-05-23,0,0,39.074208,21.824312
699,Greece,2022-05-24,0,0,39.074208,21.824312
700,Greece,2022-05-25,0,0,39.074208,21.824312
701,Greece,2022-05-26,0,0,39.074208,21.824312
702,Greece,2022-05-27,0,0,39.074208,21.824312
703,Greece,2022-05-28,0,0,39.074208,21.824312
704,Greece,2022-05-29,0,0,39.074208,21.824312
705,Greece,2022-05-30,0,0,39.074208,21.824312
706,Greece,2022-05-31,0,0,39.074208,21.824312
707,Greece,2022-06-01,0,0,39.074208,21.824312
708,Greece,2022-06-02,0,0,39.074208,21.824312
709,Greece,2022-06-03,0,0,39.074208,21.824312
710,Greece,2022-06-04,0,0,39.074208,21.824312
711,Greece,2022-06-05,0,0,39.074208,21.824312
712,Greece,2022-06-06,0,0,39.074208,21.824312
713,Greece,2022-06-07,0,0,39.074208,21.824312
714,Greece,2022-06-08,1,1,39.074208,21.824312
715,Greece,2022-06-09,0,1,39.074208,21.824312
716,Greece,2022-06-10,0,1,39.074208,21.824312
717,Greece,2022-06-11,0,1,39.074208,21.824312
718,Greece,2022-06-12,0,1,39.074208,21.824312
719,Greece,2022-06-13,0,1,39.074208,21.824312
720,Greece,2022-06-14,0,1,39.074208,21.824312
721,Greece,2022-06-15,1,2,39.074208,21.824312
722,Greece,2022-06-16,0,2,39.074208,21.824312
723,Greece,2022-06-17,0,2,39.074208,21.824312
724,Greece,2022-06-18,0,2,39.074208,21.824312
725,Greece,2022-06-19,0,2,39.074208,21.824312
726,Greece,2022-06-20,0,2,39.074208,21.824312
727,Greece,2022-06-21,0,2,39.074208,21.824312
728,Hungary,2022-05-01,0,0,47.162494,19.503304
729,Hungary,2022-05-02,0,0,47.162494,19.503304
730,Hungary,2022-05-03,0,0,47.162494,19.503304
731,Hungary,2022-05-04,0,0,47.162494,19.503304
732,Hungary,2022-05-05,0,0,47.162494,19.503304
733,Hungary,2022-05-06,0,0,47.162494,19.503304
734,Hungary,2022-05-07,0,0,47.162494,19.503304
735,Hungary,2022-05-08,0,0,47.162494,19.503304
736,Hungary,2022-05-09,0,0,47.162494,19.503304
737,Hungary,2022-05-10,0,0,47.162494,19.503304
738,Hungary,2022-05-11,0,0,47.162494,19.503304
739,Hungary,2022-05-12,0,0,47.162494,19.503304
740,Hungary,2022-05-13,0,0,47.162494,19.503304
741,Hungary,2022-05-14,0,0,47.162494,19.503304
742,Hungary,2022-05-15,0,0,47.162494,19.503304
743,Hungary,2022-05-16,0,0,47.162494,19.503304
744,Hungary,2022-05-17,0,0,47.162494,19.503304
745,Hungary,2022-05-18,0,0,47.162494,19.503304
746,Hungary,2022-05-19,0,0,47.162494,19.503304
747,Hungary,2022-05-20,0,0,47.162494,19.503304
748,Hungary,2022-05-21,0,0,47.162494,19.503304
749,Hungary,2022-05-22,0,0,47.162494,19.503304
750,Hungary,2022-05-23,0,0,47.162494,19.503304
751,Hungary,2022-05-24,0,0,47.162494,19.503304
752,Hungary,2022-05-25,0,0,47.162494,19.503304
753,Hungary,2022-05-26,0,0,47.162494,19.503304
754,Hungary,2022-05-27,0,0,47.162494,19.503304
755,Hungary,2022-05-28,0,0,47.162494,19.503304
756,Hungary,2022-05-29,0,0,47.162494,19.503304
757,Hungary,2022-05-30,0,0,47.162494,19.503304
758,Hungary,2022-05-31,1,1,47.162494,19.503304
759,Hungary,2022-06-01,0,1,47.162494,19.503304
760,Hungary,2022-06-02,0,1,47.162494,19.503304
761,Hungary,2022-06-03,0,1,47.162494,19.503304
762,Hungary,2022-06-04,0,1,47.162494,19.503304
763,Hungary,2022-06-05,0,1,47.162494,19.503304
764,Hungary,2022-06-06,0,1,47.162494,19.503304
765,Hungary,2022-06-07,0,1,47.162494,19.503304
766,Hungary,2022-06-08,0,1,47.162494,19.503304
767,Hungary,2022-06-09,0,1,47.162494,19.503304
768,Hungary,2022-06-10,0,1,47.162494,19.503304
769,Hungary,2022-06-11,0,1,47.162494,19.503304
770,Hungary,2022-06-12,0,1,47.162494,19.503304
771,Hungary,2022-06-13,0,1,47.162494,19.503304
772,Hungary,2022-06-14,0,1,47.162494,19.503304
773,Hungary,2022-06-15,2,3,47.162494,19.503304
774,Hungary,2022-06-16,3,6,47.162494,19.503304
775,Hungary,2022-06-17,0,6,47.162494,19.503304
776,Hungary,2022-06-18,0,6,47.162494,19.503304
777,Hungary,2022-06-19,0,6,47.162494,19.503304
778,Hungary,2022-06-20,0,6,47.162494,19.503304
779,Hungary,2022-06-21,0,6,47.162494,19.503304
780,Ireland,2022-05-01,0,0,53.41291,-8.24389
781,Ireland,2022-05-02,0,0,53.41291,-8.24389
782,Ireland,2022-05-03,0,0,53.41291,-8.24389
783,Ireland,2022-05-04,0,0,53.41291,-8.24389
784,Ireland,2022-05-05,0,0,53.41291,-8.24389
785,Ireland,2022-05-06,0,0,53.41291,-8.24389
786,Ireland,2022-05-07,0,0,53.41291,-8.24389
787,Ireland,2022-05-08,0,0,53.41291,-8.24389
788,Ireland,2022-05-09,0,0,53.41291,-8.24389
789,Ireland,2022-05-10,0,0,53.41291,-8.24389
790,Ireland,2022-05-11,0,0,53.41291,-8.24389
791,Ireland,2022-05-12,0,0,53.41291,-8.24389
792,Ireland,2022-05-13,0,0,53.41291,-8.24389
793,Ireland,2022-05-14,0,0,53.41291,-8.24389
794,Ireland,2022-05-15,0,0,53.41291,-8.24389
795,Ireland,2022-05-16,0,0,53.41291,-8.24389
796,Ireland,2022-05-17,0,0,53.41291,-8.24389
797,Ireland,2022-05-18,0,0,53.41291,-8.24389
798,Ireland,2022-05-19,0,0,53.41291,-8.24389
799,Ireland,2022-05-20,0,0,53.41291,-8.24389
800,Ireland,2022-05-21,0,0,53.41291,-8.24389
801,Ireland,2022-05-22,0,0,53.41291,-8.24389
802,Ireland,2022-05-23,0,0,53.41291,-8.24389
803,Ireland,2022-05-24,0,0,53.41291,-8.24389
804,Ireland,2022-05-25,0,0,53.41291,-8.24389
805,Ireland,2022-05-26,0,0,53.41291,-8.24389
806,Ireland,2022-05-27,1,1,53.41291,-8.24389
807,Ireland,2022-05-28,0,1,53.41291,-8.24389
808,Ireland,2022-05-29,0,1,53.41291,-8.24389
809,Ireland,2022-05-30,1,2,53.41291,-8.24389
810,Ireland,2022-05-31,0,2,53.41291,-8.24389
811,Ireland,2022-06-01,2,4,53.41291,-8.24389
812,Ireland,2022-06-02,2,6,53.41291,-8.24389
813,Ireland,2022-06-03,0,6,53.41291,-8.24389
814,Ireland,2022-06-04,0,6,53.41291,-8.24389
815,Ireland,2022-06-05,0,6,53.41291,-8.24389
816,Ireland,2022-06-06,0,6,53.41291,-8.24389
817,Ireland,2022-06-07,1,7,53.41291,-8.24389
818,Ireland,2022-06-08,0,7,53.41291,-8.24389
819,Ireland,2022-06-09,0,7,53.41291,-8.24389
820,Ireland,2022-06-10,2,9,53.41291,-8.24389
821,Ireland,2022-06-11,0,9,53.41291,-8.24389
822,Ireland,2022-06-12,0,9,53.41291,-8.24389
823,Ireland,2022-06-13,0,9,53.41291,-8.24389
824,Ireland,2022-06-14,0,9,53.41291,-8.24389
825,Ireland,2022-06-15,5,14,53.41291,-8.24389
826,Ireland,2022-06-16,0,14,53.41291,-8.24389
827,Ireland,2022-06-17,0,14,53.41291,-8.24389
828,Ireland,2022-06-18,0,14,53.41291,-8.24389
829,Ireland,2022-06-19,0,14,53.41291,-8.24389
830,Ireland,2022-06-20,0,14,53.41291,-8.24389
831,Ireland,2022-06-21,0,14,53.41291,-8.24389
832,Israel,2022-05-01,0,0,31.046051,34.851612
833,Israel,2022-05-02,0,0,31.046051,34.851612
834,Israel,2022-05-03,0,0,31.046051,34.851612
835,Israel,2022-05-04,0,0,31.046051,34.851612
836,Israel,2022-05-05,0,0,31.046051,34.851612
837,Israel,2022-05-06,0,0,31.046051,34.851612
838,Israel,2022-05-07,0,0,31.046051,34.851612
839,Israel,2022-05-08,0,0,31.046051,34.851612
840,Israel,2022-05-09,0,0,31.046051,34.851612
841,Israel,2022-05-10,0,0,31.046051,34.851612
842,Israel,2022-05-11,0,0,31.046051,34.851612
843,Israel,2022-05-12,0,0,31.046051,34.851612
844,Israel,2022-05-13,0,0,31.046051,34.851612
845,Israel,2022-05-14,0,0,31.046051,34.851612
846,Israel,2022-05-15,0,0,31.046051,34.851612
847,Israel,2022-05-16,0,0,31.046051,34.851612
848,Israel,2022-05-17,0,0,31.046051,34.851612
849,Israel,2022-05-18,0,0,31.046051,34.851612
850,Israel,2022-05-19,0,0,31.046051,34.851612
851,Israel,2022-05-20,0,0,31.046051,34.851612
852,Israel,2022-05-21,1,1,31.046051,34.851612
853,Israel,2022-05-22,0,1,31.046051,34.851612
854,Israel,2022-05-23,0,1,31.046051,34.851612
855,Israel,2022-05-24,0,1,31.046051,34.851612
856,Israel,2022-05-25,0,1,31.046051,34.851612
857,Israel,2022-05-26,0,1,31.046051,34.851612
858,Israel,2022-05-27,0,1,31.046051,34.851612
859,Israel,2022-05-28,1,2,31.046051,34.851612
860,Israel,2022-05-29,0,2,31.046051,34.851612
861,Israel,2022-05-30,0,2,31.046051,34.851612
862,Israel,2022-05-31,0,2,31.046051,34.851612
863,Israel,2022-06-01,0,2,31.046051,34.851612
864,Israel,2022-06-02,0,2,31.046051,34.851612
865,Israel,2022-06-03,0,2,31.046051,34.851612
866,Israel,2022-06-04,0,2,31.046051,34.851612
867,Israel,2022-06-05,0,2,31.046051,34.851612
868,Israel,2022-06-06,0,2,31.046051,34.851612
869,Israel,2022-06-07,1,3,31.046051,34.851612
870,Israel,2022-06-08,0,3,31.046051,34.851612
871,Israel,2022-06-09,1,4,31.046051,34.851612
872,Israel,2022-06-10,0,4,31.046051,34.851612
873,Israel,2022-06-11,0,4,31.046051,34.851612
874,Israel,2022-06-12,0,4,31.046051,34.851612
875,Israel,2022-06-13,0,4,31.046051,34.851612
876,Israel,2022-06-14,0,4,31.046051,34.851612
877,Israel,2022-06-15,1,5,31.046051,34.851612
878,Israel,2022-06-16,0,5,31.046051,34.851612
879,Israel,2022-06-17,0,5,31.046051,34.851612
880,Israel,2022-06-18,0,5,31.046051,34.851612
881,Israel,2022-06-19,0,5,31.046051,34.851612
882,Israel,2022-06-20,0,5,31.046051,34.851612
883,Israel,2022-06-21,6,11,31.046051,34.851612
884,Italy,2022-05-01,0,0,41.87194,12.56738
885,Italy,2022-05-02,0,0,41.87194,12.56738
886,Italy,2022-05-03,0,0,41.87194,12.56738
887,Italy,2022-05-04,0,0,41.87194,12.56738
888,Italy,2022-05-05,0,0,41.87194,12.56738
889,Italy,2022-05-06,0,0,41.87194,12.56738
890,Italy,2022-05-07,0,0,41.87194,12.56738
891,Italy,2022-05-08,0,0,41.87194,12.56738
892,Italy,2022-05-09,0,0,41.87194,12.56738
893,Italy,2022-05-10,0,0,41.87194,12.56738
894,Italy,2022-05-11,0,0,41.87194,12.56738
895,Italy,2022-05-12,0,0,41.87194,12.56738
896,Italy,2022-05-13,0,0,41.87194,12.56738
897,Italy,2022-05-14,0,0,41.87194,12.56738
898,Italy,2022-05-15,0,0,41.87194,12.56738
899,Italy,2022-05-16,0,0,41.87194,12.56738
900,Italy,2022-05-17,0,0,41.87194,12.56738
901,Italy,2022-05-18,0,0,41.87194,12.56738
902,Italy,2022-05-19,1,1,41.87194,12.56738
903,Italy,2022-05-20,2,3,41.87194,12.56738
904,Italy,2022-05-21,0,3,41.87194,12.56738
905,Italy,2022-05-22,0,3,41.87194,12.56738
906,Italy,2022-05-23,1,4,41.87194,12.56738
907,Italy,2022-05-24,1,5,41.87194,12.56738
908,Italy,2022-05-25,4,9,41.87194,12.56738
909,Italy,2022-05-26,3,12,41.87194,12.56738
910,Italy,2022-05-27,0,12,41.87194,12.56738
911,Italy,2022-05-28,0,12,41.87194,12.56738
912,Italy,2022-05-29,1,13,41.87194,12.56738
913,Italy,2022-05-30,0,13,41.87194,12.56738
914,Italy,2022-05-31,6,19,41.87194,12.56738
915,Italy,2022-06-01,2,21,41.87194,12.56738
916,Italy,2022-06-02,0,21,41.87194,12.56738
917,Italy,2022-06-03,1,22,41.87194,12.56738
918,Italy,2022-06-04,0,22,41.87194,12.56738
919,Italy,2022-06-05,0,22,41.87194,12.56738
920,Italy,2022-06-06,6,28,41.87194,12.56738
921,Italy,2022-06-07,1,29,41.87194,12.56738
922,Italy,2022-06-08,2,31,41.87194,12.56738
923,Italy,2022-06-09,0,31,41.87194,12.56738
924,Italy,2022-06-10,1,32,41.87194,12.56738
925,Italy,2022-06-11,5,37,41.87194,12.56738
926,Italy,2022-06-12,0,37,41.87194,12.56738
927,Italy,2022-06-13,0,37,41.87194,12.56738
928,Italy,2022-06-14,1,38,41.87194,12.56738
929,Italy,2022-06-15,10,48,41.87194,12.56738
930,Italy,2022-06-16,0,48,41.87194,12.56738
931,Italy,2022-06-17,23,71,41.87194,12.56738
932,Italy,2022-06-18,0,71,41.87194,12.56738
933,Italy,2022-06-19,0,71,41.87194,12.56738
934,Italy,2022-06-20,0,71,41.87194,12.56738
935,Italy,2022-06-21,1,72,41.87194,12.56738
936,Latvia,2022-05-01,0,0,56.879635,24.603189
937,Latvia,2022-05-02,0,0,56.879635,24.603189
938,Latvia,2022-05-03,0,0,56.879635,24.603189
939,Latvia,2022-05-04,0,0,56.879635,24.603189
940,Latvia,2022-05-05,0,0,56.879635,24.603189
941,Latvia,2022-05-06,0,0,56.879635,24.603189
942,Latvia,2022-05-07,0,0,56.879635,24.603189
943,Latvia,2022-05-08,0,0,56.879635,24.603189
944,Latvia,2022-05-09,0,0,56.879635,24.603189
945,Latvia,2022-05-10,0,0,56.879635,24.603189
946,Latvia,2022-05-11,0,0,56.879635,24.603189
947,Latvia,2022-05-12,0,0,56.879635,24.603189
948,Latvia,2022-05-13,0,0,56.879635,24.603189
949,Latvia,2022-05-14,0,0,56.879635,24.603189
950,Latvia,2022-05-15,0,0,56.879635,24.603189
951,Latvia,2022-05-16,0,0,56.879635,24.603189
952,Latvia,2022-05-17,0,0,56.879635,24.603189
953,Latvia,2022-05-18,0,0,56.879635,24.603189
954,Latvia,2022-05-19,0,0,56.879635,24.603189
955,Latvia,2022-05-20,0,0,56.879635,24.603189
956,Latvia,2022-05-21,0,0,56.879635,24.603189
957,Latvia,2022-05-22,0,0,56.879635,24.603189
958,Latvia,2022-05-23,0,0,56.879635,24.603189
959,Latvia,2022-05-24,0,0,56.879635,24.603189
960,Latvia,2022-05-25,0,0,56.879635,24.603189
961,Latvia,2022-05-26,0,0,56.879635,24.603189
962,Latvia,2022-05-27,0,0,56.879635,24.603189
963,Latvia,2022-05-28,0,0,56.879635,24.603189
964,Latvia,2022-05-29,0,0,56.879635,24.603189
965,Latvia,2022-05-30,0,0,56.879635,24.603189
966,Latvia,2022-05-31,0,0,56.879635,24.603189
967,Latvia,2022-06-01,0,0,56.879635,24.603189
968,Latvia,2022-06-02,0,0,56.879635,24.603189
969,Latvia,2022-06-03,1,1,56.879635,24.603189
970,Latvia,2022-06-04,0,1,56.879635,24.603189
971,Latvia,2022-06-05,0,1,56.879635,24.603189
972,Latvia,2022-06-06,0,1,56.879635,24.603189
973,Latvia,2022-06-07,0,1,56.879635,24.603189
974,Latvia,2022-06-08,0,1,56.879635,24.603189
975,Latvia,2022-06-09,1,2,56.879635,24.603189
976,Latvia,2022-06-10,0,2,56.879635,24.603189
977,Latvia,2022-06-11,0,2,56.879635,24.603189
978,Latvia,2022-06-12,0,2,56.879635,24.603189
979,Latvia,2022-06-13,0,2,56.879635,24.603189
980,Latvia,2022-06-14,0,2,56.879635,24.603189
981,Latvia,2022-06-15,0,2,56.879635,24.603189
982,Latvia,2022-06-16,0,2,56.879635,24.603189
983,Latvia,2022-06-17,0,2,56.879635,24.603189
984,Latvia,2022-06-18,0,2,56.879635,24.603189
985,Latvia,2022-06-19,0,2,56.879635,24.603189
986,Latvia,2022-06-20,0,2,56.879635,24.603189
987,Latvia,2022-06-21,0,2,56.879635,24.603189
988,Mexico,2022-05-01,0,0,23.634501,-102.552784
989,Mexico,2022-05-02,0,0,23.634501,-102.552784
990,Mexico,2022-05-03,0,0,23.634501,-102.552784
991,Mexico,2022-05-04,0,0,23.634501,-102.552784
992,Mexico,2022-05-05,0,0,23.634501,-102.552784
993,Mexico,2022-05-06,0,0,23.634501,-102.552784
994,Mexico,2022-05-07,0,0,23.634501,-102.552784
995,Mexico,2022-05-08,0,0,23.634501,-102.552784
996,Mexico,2022-05-09,0,0,23.634501,-102.552784
997,Mexico,2022-05-10,0,0,23.634501,-102.552784
998,Mexico,2022-05-11,0,0,23.634501,-102.552784
999,Mexico,2022-05-12,0,0,23.634501,-102.552784
1000,Mexico,2022-05-13,0,0,23.634501,-102.552784
1001,Mexico,2022-05-14,0,0,23.634501,-102.552784
1002,Mexico,2022-05-15,0,0,23.634501,-102.552784
1003,Mexico,2022-05-16,0,0,23.634501,-102.552784
1004,Mexico,2022-05-17,0,0,23.634501,-102.552784
1005,Mexico,2022-05-18,0,0,23.634501,-102.552784
1006,Mexico,2022-05-19,0,0,23.634501,-102.552784
1007,Mexico,2022-05-20,0,0,23.634501,-102.552784
1008,Mexico,2022-05-21,0,0,23.634501,-102.552784
1009,Mexico,2022-05-22,0,0,23.634501,-102.552784
1010,Mexico,2022-05-23,0,0,23.634501,-102.552784
1011,Mexico,2022-05-24,0,0,23.634501,-102.552784
1012,Mexico,2022-05-25,0,0,23.634501,-102.552784
1013,Mexico,2022-05-26,0,0,23.634501,-102.552784
1014,Mexico,2022-05-27,0,0,23.634501,-102.552784
1015,Mexico,2022-05-28,1,1,23.634501,-102.552784
1016,Mexico,2022-05-29,0,1,23.634501,-102.552784
1017,Mexico,2022-05-30,0,1,23.634501,-102.552784
1018,Mexico,2022-05-31,0,1,23.634501,-102.552784
1019,Mexico,2022-06-01,0,1,23.634501,-102.552784
1020,Mexico,2022-06-02,0,1,23.634501,-102.552784
1021,Mexico,2022-06-03,0,1,23.634501,-102.552784
1022,Mexico,2022-06-04,0,1,23.634501,-102.552784
1023,Mexico,2022-06-05,0,1,23.634501,-102.552784
1024,Mexico,2022-06-06,0,1,23.634501,-102.552784
1025,Mexico,2022-06-07,0,1,23.634501,-102.552784
1026,Mexico,2022-06-08,0,1,23.634501,-102.552784
1027,Mexico,2022-06-09,0,1,23.634501,-102.552784
1028,Mexico,2022-06-10,0,1,23.634501,-102.552784
1029,Mexico,2022-06-11,1,2,23.634501,-102.552784
1030,Mexico,2022-06-12,0,2,23.634501,-102.552784
1031,Mexico,2022-06-13,0,2,23.634501,-102.552784
1032,Mexico,2022-06-14,0,2,23.634501,-102.552784
1033,Mexico,2022-06-15,0,2,23.634501,-102.552784
1034,Mexico,2022-06-16,2,4,23.634501,-102.552784
1035,Mexico,2022-06-17,5,9,23.634501,-102.552784
1036,Mexico,2022-06-18,0,9,23.634501,-102.552784
1037,Mexico,2022-06-19,0,9,23.634501,-102.552784
1038,Mexico,2022-06-20,0,9,23.634501,-102.552784
1039,Mexico,2022-06-21,0,9,23.634501,-102.552784
1040,Malta,2022-05-01,0,0,35.937496,14.375416
1041,Malta,2022-05-02,0,0,35.937496,14.375416
1042,Malta,2022-05-03,0,0,35.937496,14.375416
1043,Malta,2022-05-04,0,0,35.937496,14.375416
1044,Malta,2022-05-05,0,0,35.937496,14.375416
1045,Malta,2022-05-06,0,0,35.937496,14.375416
1046,Malta,2022-05-07,0,0,35.937496,14.375416
1047,Malta,2022-05-08,0,0,35.937496,14.375416
1048,Malta,2022-05-09,0,0,35.937496,14.375416
1049,Malta,2022-05-10,0,0,35.937496,14.375416
1050,Malta,2022-05-11,0,0,35.937496,14.375416
1051,Malta,2022-05-12,0,0,35.937496,14.375416
1052,Malta,2022-05-13,0,0,35.937496,14.375416
1053,Malta,2022-05-14,0,0,35.937496,14.375416
1054,Malta,2022-05-15,0,0,35.937496,14.375416
1055,Malta,2022-05-16,0,0,35.937496,14.375416
1056,Malta,2022-05-17,0,0,35.937496,14.375416
1057,Malta,2022-05-18,0,0,35.937496,14.375416
1058,Malta,2022-05-19,0,0,35.937496,14.375416
1059,Malta,2022-05-20,0,0,35.937496,14.375416
1060,Malta,2022-05-21,0,0,35.937496,14.375416
1061,Malta,2022-05-22,0,0,35.937496,14.375416
1062,Malta,2022-05-23,0,0,35.937496,14.375416
1063,Malta,2022-05-24,0,0,35.937496,14.375416
1064,Malta,2022-05-25,0,0,35.937496,14.375416
1065,Malta,2022-05-26,0,0,35.937496,14.375416
1066,Malta,2022-05-27,0,0,35.937496,14.375416
1067,Malta,2022-05-28,1,1,35.937496,14.375416
1068,Malta,2022-05-29,0,1,35.937496,14.375416
1069,Malta,2022-05-30,0,1,35.937496,14.375416
1070,Malta,2022-05-31,0,1,35.937496,14.375416
1071,Malta,2022-06-01,0,1,35.937496,14.375416
1072,Malta,2022-06-02,0,1,35.937496,14.375416
1073,Malta,2022-06-03,0,1,35.937496,14.375416
1074,Malta,2022-06-04,0,1,35.937496,14.375416
1075,Malta,2022-06-05,0,1,35.937496,14.375416
1076,Malta,2022-06-06,0,1,35.937496,14.375416
1077,Malta,2022-06-07,0,1,35.937496,14.375416
1078,Malta,2022-06-08,0,1,35.937496,14.375416
1079,Malta,2022-06-09,0,1,35.937496,14.375416
1080,Malta,2022-06-10,0,1,35.937496,14.375416
1081,Malta,2022-06-11,0,1,35.937496,14.375416
1082,Malta,2022-06-12,0,1,35.937496,14.375416
1083,Malta,2022-06-13,0,1,35.937496,14.375416
1084,Malta,2022-06-14,0,1,35.937496,14.375416
1085,Malta,2022-06-15,1,2,35.937496,14.375416
1086,Malta,2022-06-16,0,2,35.937496,14.375416
1087,Malta,2022-06-17,0,2,35.937496,14.375416
1088,Malta,2022-06-18,0,2,35.937496,14.375416
1089,Malta,2022-06-19,0,2,35.937496,14.375416
1090,Malta,2022-06-20,0,2,35.937496,14.375416
1091,Malta,2022-06-21,0,2,35.937496,14.375416
1092,Morocco,2022-05-01,0,0,31.791702,-7.09262
1093,Morocco,2022-05-02,0,0,31.791702,-7.09262
1094,Morocco,2022-05-03,0,0,31.791702,-7.09262
1095,Morocco,2022-05-04,0,0,31.791702,-7.09262
1096,Morocco,2022-05-05,0,0,31.791702,-7.09262
1097,Morocco,2022-05-06,0,0,31.791702,-7.09262
1098,Morocco,2022-05-07,0,0,31.791702,-7.09262
1099,Morocco,2022-05-08,0,0,31.791702,-7.09262
1100,Morocco,2022-05-09,0,0,31.791702,-7.09262
1101,Morocco,2022-05-10,0,0,31.791702,-7.09262
1102,Morocco,2022-05-11,0,0,31.791702,-7.09262
1103,Morocco,2022-05-12,0,0,31.791702,-7.09262
1104,Morocco,2022-05-13,0,0,31.791702,-7.09262
1105,Morocco,2022-05-14,0,0,31.791702,-7.09262
1106,Morocco,2022-05-15,0,0,31.791702,-7.09262
1107,Morocco,2022-05-16,0,0,31.791702,-7.09262
1108,Morocco,2022-05-17,0,0,31.791702,-7.09262
1109,Morocco,2022-05-18,0,0,31.791702,-7.09262
1110,Morocco,2022-05-19,0,0,31.791702,-7.09262
1111,Morocco,2022-05-20,0,0,31.791702,-7.09262
1112,Morocco,2022-05-21,0,0,31.791702,-7.09262
1113,Morocco,2022-05-22,0,0,31.791702,-7.09262
1114,Morocco,2022-05-23,0,0,31.791702,-7.09262
1115,Morocco,2022-05-24,0,0,31.791702,-7.09262
1116,Morocco,2022-05-25,0,0,31.791702,-7.09262
1117,Morocco,2022-05-26,0,0,31.791702,-7.09262
