Country,date,new_daily_cases,acc_confirmed,latitude,longitude,Continents,Country_ISO3
0,Argentina,2022-05-06,0,0,-38.416097,-63.616672,South America,ARG
1,Argentina,2022-05-07,0,0,-38.416097,-63.616672,South America,ARG
2,Argentina,2022-05-08,0,0,-38.416097,-63.616672,South America,ARG
3,Argentina,2022-05-09,0,0,-38.416097,-63.616672,South America,ARG
4,Argentina,2022-05-10,0,0,-38.416097,-63.616672,South America,ARG
5,Argentina,2022-05-11,0,0,-38.416097,-63.616672,South America,ARG
6,Argentina,2022-05-12,0,0,-38.416097,-63.616672,South America,ARG
7,Argentina,2022-05-13,0,0,-38.416097,-63.616672,South America,ARG
8,Argentina,2022-05-14,0,0,-38.416097,-63.616672,South America,ARG
9,Argentina,2022-05-15,0,0,-38.416097,-63.616672,South America,ARG
10,Argentina,2022-05-16,0,0,-38.416097,-63.616672,South America,ARG
11,Argentina,2022-05-17,0,0,-38.416097,-63.616672,South America,ARG
12,Argentina,2022-05-18,0,0,-38.416097,-63.616672,South America,ARG
13,Argentina,2022-05-19,0,0,-38.416097,-63.616672,South America,ARG
14,Argentina,2022-05-20,0,0,-38.416097,-63.616672,South America,ARG
15,Argentina,2022-05-21,0,0,-38.416097,-63.616672,South America,ARG
16,Argentina,2022-05-22,0,0,-38.416097,-63.616672,South America,ARG
17,Argentina,2022-05-23,0,0,-38.416097,-63.616672,South America,ARG
18,Argentina,2022-05-24,0,0,-38.416097,-63.616672,South America,ARG
19,Argentina,2022-05-25,0,0,-38.416097,-63.616672,South America,ARG
20,Argentina,2022-05-26,0,0,-38.416097,-63.616672,South America,ARG
21,Argentina,2022-05-27,2,2,-38.416097,-63.616672,South America,ARG
22,Argentina,2022-05-28,0,2,-38.416097,-63.616672,South America,ARG
23,Argentina,2022-05-29,0,2,-38.416097,-63.616672,South America,ARG
24,Argentina,2022-05-30,0,2,-38.416097,-63.616672,South America,ARG
25,Argentina,2022-05-31,0,2,-38.416097,-63.616672,South America,ARG
26,Argentina,2022-06-01,0,2,-38.416097,-63.616672,South America,ARG
27,Argentina,2022-06-02,0,2,-38.416097,-63.616672,South America,ARG
28,Argentina,2022-06-03,0,2,-38.416097,-63.616672,South America,ARG
29,Argentina,2022-06-04,0,2,-38.416097,-63.616672,South America,ARG
30,Argentina,2022-06-05,0,2,-38.416097,-63.616672,South America,ARG
31,Argentina,2022-06-06,0,2,-38.416097,-63.616672,South America,ARG
32,Argentina,2022-06-07,0,2,-38.416097,-63.616672,South America,ARG
33,Argentina,2022-06-08,0,2,-38.416097,-63.616672,South America,ARG
34,Argentina,2022-06-09,1,3,-38.416097,-63.616672,South America,ARG
35,Argentina,2022-06-10,0,3,-38.416097,-63.616672,South America,ARG
36,Argentina,2022-06-11,0,3,-38.416097,-63.616672,South America,ARG
37,Argentina,2022-06-12,0,3,-38.416097,-63.616672,South America,ARG
38,Argentina,2022-06-13,0,3,-38.416097,-63.616672,South America,ARG
39,Argentina,2022-06-14,0,3,-38.416097,-63.616672,South America,ARG
40,Argentina,2022-06-15,0,3,-38.416097,-63.616672,South America,ARG
41,Argentina,2022-06-16,0,3,-38.416097,-63.616672,South America,ARG
42,Argentina,2022-06-17,0,3,-38.416097,-63.616672,South America,ARG
43,Argentina,2022-06-18,0,3,-38.416097,-63.616672,South America,ARG
44,Argentina,2022-06-19,0,3,-38.416097,-63.616672,South America,ARG
45,Argentina,2022-06-20,0,3,-38.416097,-63.616672,South America,ARG
46,Argentina,2022-06-21,1,4,-38.416097,-63.616672,South America,ARG
47,Argentina,2022-06-22,0,4,-38.416097,-63.616672,South America,ARG
48,Argentina,2022-06-23,0,4,-38.416097,-63.616672,South America,ARG
49,Argentina,2022-06-24,0,4,-38.416097,-63.616672,South America,ARG
50,Argentina,2022-06-25,0,4,-38.416097,-63.616672,South America,ARG
51,Argentina,2022-06-26,0,4,-38.416097,-63.616672,South America,ARG
52,Argentina,2022-06-27,0,4,-38.416097,-63.616672,South America,ARG
53,Argentina,2022-06-28,1,5,-38.416097,-63.616672,South America,ARG
54,Argentina,2022-06-29,0,5,-38.416097,-63.616672,South America,ARG
55,Argentina,2022-06-30,1,6,-38.416097,-63.616672,South America,ARG
56,Argentina,2022-07-01,0,6,-38.416097,-63.616672,South America,ARG
57,Australia,2022-05-06,0,0,-25.274398,133.775136,Oceania,AUS
58,Australia,2022-05-07,0,0,-25.274398,133.775136,Oceania,AUS
59,Australia,2022-05-08,0,0,-25.274398,133.775136,Oceania,AUS
60,Australia,2022-05-09,0,0,-25.274398,133.775136,Oceania,AUS
61,Australia,2022-05-10,0,0,-25.274398,133.775136,Oceania,AUS
62,Australia,2022-05-11,0,0,-25.274398,133.775136,Oceania,AUS
63,Australia,2022-05-12,0,0,-25.274398,133.775136,Oceania,AUS
64,Australia,2022-05-13,0,0,-25.274398,133.775136,Oceania,AUS
65,Australia,2022-05-14,0,0,-25.274398,133.775136,Oceania,AUS
66,Australia,2022-05-15,0,0,-25.274398,133.775136,Oceania,AUS
67,Australia,2022-05-16,0,0,-25.274398,133.775136,Oceania,AUS
68,Australia,2022-05-17,0,0,-25.274398,133.775136,Oceania,AUS
69,Australia,2022-05-18,0,0,-25.274398,133.775136,Oceania,AUS
70,Australia,2022-05-19,0,0,-25.274398,133.775136,Oceania,AUS
71,Australia,2022-05-20,2,2,-25.274398,133.775136,Oceania,AUS
72,Australia,2022-05-21,0,2,-25.274398,133.775136,Oceania,AUS
73,Australia,2022-05-22,0,2,-25.274398,133.775136,Oceania,AUS
74,Australia,2022-05-23,0,2,-25.274398,133.775136,Oceania,AUS
75,Australia,2022-05-24,0,2,-25.274398,133.775136,Oceania,AUS
76,Australia,2022-05-25,0,2,-25.274398,133.775136,Oceania,AUS
77,Australia,2022-05-26,0,2,-25.274398,133.775136,Oceania,AUS
78,Australia,2022-05-27,0,2,-25.274398,133.775136,Oceania,AUS
79,Australia,2022-05-28,0,2,-25.274398,133.775136,Oceania,AUS
80,Australia,2022-05-29,0,2,-25.274398,133.775136,Oceania,AUS
81,Australia,2022-05-30,0,2,-25.274398,133.775136,Oceania,AUS
82,Australia,2022-05-31,0,2,-25.274398,133.775136,Oceania,AUS
83,Australia,2022-06-01,0,2,-25.274398,133.775136,Oceania,AUS
84,Australia,2022-06-02,2,4,-25.274398,133.775136,Oceania,AUS
85,Australia,2022-06-03,1,5,-25.274398,133.775136,Oceania,AUS
86,Australia,2022-06-04,1,6,-25.274398,133.775136,Oceania,AUS
87,Australia,2022-06-05,0,6,-25.274398,133.775136,Oceania,AUS
88,Australia,2022-06-06,0,6,-25.274398,133.775136,Oceania,AUS
89,Australia,2022-06-07,0,6,-25.274398,133.775136,Oceania,AUS
90,Australia,2022-06-08,0,6,-25.274398,133.775136,Oceania,AUS
91,Australia,2022-06-09,2,8,-25.274398,133.775136,Oceania,AUS
92,Australia,2022-06-10,0,8,-25.274398,133.775136,Oceania,AUS
93,Australia,2022-06-11,0,8,-25.274398,133.775136,Oceania,AUS
94,Australia,2022-06-12,0,8,-25.274398,133.775136,Oceania,AUS
95,Australia,2022-06-13,0,8,-25.274398,133.775136,Oceania,AUS
96,Australia,2022-06-14,0,8,-25.274398,133.775136,Oceania,AUS
97,Australia,2022-06-15,2,10,-25.274398,133.775136,Oceania,AUS
98,Australia,2022-06-16,1,11,-25.274398,133.775136,Oceania,AUS
99,Australia,2022-06-17,0,11,-25.274398,133.775136,Oceania,AUS
100,Australia,2022-06-18,0,11,-25.274398,133.775136,Oceania,AUS
101,Australia,2022-06-19,0,11,-25.274398,133.775136,Oceania,AUS
102,Australia,2022-06-20,0,11,-25.274398,133.775136,Oceania,AUS
103,Australia,2022-06-21,0,11,-25.274398,133.775136,Oceania,AUS
104,Australia,2022-06-22,0,11,-25.274398,133.775136,Oceania,AUS
105,Australia,2022-06-23,0,11,-25.274398,133.775136,Oceania,AUS
106,Australia,2022-06-24,0,11,-25.274398,133.775136,Oceania,AUS
107,Australia,2022-06-25,0,11,-25.274398,133.775136,Oceania,AUS
108,Australia,2022-06-26,0,11,-25.274398,133.775136,Oceania,AUS
109,Australia,2022-06-27,0,11,-25.274398,133.775136,Oceania,AUS
110,Australia,2022-06-28,0,11,-25.274398,133.775136,Oceania,AUS
111,Australia,2022-06-29,0,11,-25.274398,133.775136,Oceania,AUS
112,Australia,2022-06-30,1,12,-25.274398,133.775136,Oceania,AUS
113,Australia,2022-07-01,0,12,-25.274398,133.775136,Oceania,AUS
114,Austria,2022-05-06,0,0,47.516231,14.550072,Europe,AUT
115,Austria,2022-05-07,0,0,47.516231,14.550072,Europe,AUT
116,Austria,2022-05-08,0,0,47.516231,14.550072,Europe,AUT
117,Austria,2022-05-09,0,0,47.516231,14.550072,Europe,AUT
118,Austria,2022-05-10,0,0,47.516231,14.550072,Europe,AUT
119,Austria,2022-05-11,0,0,47.516231,14.550072,Europe,AUT
120,Austria,2022-05-12,0,0,47.516231,14.550072,Europe,AUT
121,Austria,2022-05-13,0,0,47.516231,14.550072,Europe,AUT
122,Austria,2022-05-14,0,0,47.516231,14.550072,Europe,AUT
123,Austria,2022-05-15,0,0,47.516231,14.550072,Europe,AUT
124,Austria,2022-05-16,0,0,47.516231,14.550072,Europe,AUT
125,Austria,2022-05-17,0,0,47.516231,14.550072,Europe,AUT
126,Austria,2022-05-18,0,0,47.516231,14.550072,Europe,AUT
127,Austria,2022-05-19,0,0,47.516231,14.550072,Europe,AUT
128,Austria,2022-05-20,0,0,47.516231,14.550072,Europe,AUT
129,Austria,2022-05-21,0,0,47.516231,14.550072,Europe,AUT
130,Austria,2022-05-22,0,0,47.516231,14.550072,Europe,AUT
131,Austria,2022-05-23,1,1,47.516231,14.550072,Europe,AUT
132,Austria,2022-05-24,0,1,47.516231,14.550072,Europe,AUT
133,Austria,2022-05-25,0,1,47.516231,14.550072,Europe,AUT
134,Austria,2022-05-26,0,1,47.516231,14.550072,Europe,AUT
135,Austria,2022-05-27,0,1,47.516231,14.550072,Europe,AUT
136,Austria,2022-05-28,0,1,47.516231,14.550072,Europe,AUT
137,Austria,2022-05-29,0,1,47.516231,14.550072,Europe,AUT
138,Austria,2022-05-30,0,1,47.516231,14.550072,Europe,AUT
139,Austria,2022-05-31,0,1,47.516231,14.550072,Europe,AUT
140,Austria,2022-06-01,0,1,47.516231,14.550072,Europe,AUT
141,Austria,2022-06-02,0,1,47.516231,14.550072,Europe,AUT
142,Austria,2022-06-03,0,1,47.516231,14.550072,Europe,AUT
143,Austria,2022-06-04,0,1,47.516231,14.550072,Europe,AUT
144,Austria,2022-06-05,0,1,47.516231,14.550072,Europe,AUT
145,Austria,2022-06-06,0,1,47.516231,14.550072,Europe,AUT
146,Austria,2022-06-07,0,1,47.516231,14.550072,Europe,AUT
147,Austria,2022-06-08,0,1,47.516231,14.550072,Europe,AUT
148,Austria,2022-06-09,0,1,47.516231,14.550072,Europe,AUT
149,Austria,2022-06-10,0,1,47.516231,14.550072,Europe,AUT
150,Austria,2022-06-11,0,1,47.516231,14.550072,Europe,AUT
151,Austria,2022-06-12,0,1,47.516231,14.550072,Europe,AUT
152,Austria,2022-06-13,2,3,47.516231,14.550072,Europe,AUT
153,Austria,2022-06-14,0,3,47.516231,14.550072,Europe,AUT
154,Austria,2022-06-15,1,4,47.516231,14.550072,Europe,AUT
155,Austria,2022-06-16,0,4,47.516231,14.550072,Europe,AUT
156,Austria,2022-06-17,7,11,47.516231,14.550072,Europe,AUT
157,Austria,2022-06-18,0,11,47.516231,14.550072,Europe,AUT
158,Austria,2022-06-19,0,11,47.516231,14.550072,Europe,AUT
159,Austria,2022-06-20,0,11,47.516231,14.550072,Europe,AUT
160,Austria,2022-06-21,1,12,47.516231,14.550072,Europe,AUT
161,Austria,2022-06-22,0,12,47.516231,14.550072,Europe,AUT
162,Austria,2022-06-23,0,12,47.516231,14.550072,Europe,AUT
163,Austria,2022-06-24,8,20,47.516231,14.550072,Europe,AUT
164,Austria,2022-06-25,0,20,47.516231,14.550072,Europe,AUT
165,Austria,2022-06-26,0,20,47.516231,14.550072,Europe,AUT
166,Austria,2022-06-27,0,20,47.516231,14.550072,Europe,AUT
167,Austria,2022-06-28,0,20,47.516231,14.550072,Europe,AUT
168,Austria,2022-06-29,0,20,47.516231,14.550072,Europe,AUT
169,Austria,2022-06-30,0,20,47.516231,14.550072,Europe,AUT
170,Austria,2022-07-01,17,37,47.516231,14.550072,Europe,AUT
171,Belgium,2022-05-06,0,0,50.503887,4.469936,Europe,BEL
172,Belgium,2022-05-07,0,0,50.503887,4.469936,Europe,BEL
173,Belgium,2022-05-08,0,0,50.503887,4.469936,Europe,BEL
174,Belgium,2022-05-09,0,0,50.503887,4.469936,Europe,BEL
175,Belgium,2022-05-10,0,0,50.503887,4.469936,Europe,BEL
176,Belgium,2022-05-11,0,0,50.503887,4.469936,Europe,BEL
177,Belgium,2022-05-12,0,0,50.503887,4.469936,Europe,BEL
178,Belgium,2022-05-13,0,0,50.503887,4.469936,Europe,BEL
179,Belgium,2022-05-14,0,0,50.503887,4.469936,Europe,BEL
180,Belgium,2022-05-15,0,0,50.503887,4.469936,Europe,BEL
181,Belgium,2022-05-16,0,0,50.503887,4.469936,Europe,BEL
182,Belgium,2022-05-17,0,0,50.503887,4.469936,Europe,BEL
183,Belgium,2022-05-18,0,0,50.503887,4.469936,Europe,BEL
184,Belgium,2022-05-19,1,1,50.503887,4.469936,Europe,BEL
185,Belgium,2022-05-20,2,3,50.503887,4.469936,Europe,BEL
186,Belgium,2022-05-21,1,4,50.503887,4.469936,Europe,BEL
187,Belgium,2022-05-22,0,4,50.503887,4.469936,Europe,BEL
188,Belgium,2022-05-23,0,4,50.503887,4.469936,Europe,BEL
189,Belgium,2022-05-24,0,4,50.503887,4.469936,Europe,BEL
190,Belgium,2022-05-25,2,6,50.503887,4.469936,Europe,BEL
191,Belgium,2022-05-26,0,6,50.503887,4.469936,Europe,BEL
192,Belgium,2022-05-27,0,6,50.503887,4.469936,Europe,BEL
193,Belgium,2022-05-28,3,9,50.503887,4.469936,Europe,BEL
194,Belgium,2022-05-29,0,9,50.503887,4.469936,Europe,BEL
195,Belgium,2022-05-30,0,9,50.503887,4.469936,Europe,BEL
196,Belgium,2022-05-31,0,9,50.503887,4.469936,Europe,BEL
197,Belgium,2022-06-01,5,14,50.503887,4.469936,Europe,BEL
198,Belgium,2022-06-02,0,14,50.503887,4.469936,Europe,BEL
199,Belgium,2022-06-03,3,17,50.503887,4.469936,Europe,BEL
200,Belgium,2022-06-04,0,17,50.503887,4.469936,Europe,BEL
201,Belgium,2022-06-05,0,17,50.503887,4.469936,Europe,BEL
202,Belgium,2022-06-06,0,17,50.503887,4.469936,Europe,BEL
203,Belgium,2022-06-07,0,17,50.503887,4.469936,Europe,BEL
204,Belgium,2022-06-08,8,25,50.503887,4.469936,Europe,BEL
205,Belgium,2022-06-09,0,25,50.503887,4.469936,Europe,BEL
206,Belgium,2022-06-10,0,25,50.503887,4.469936,Europe,BEL
207,Belgium,2022-06-11,0,25,50.503887,4.469936,Europe,BEL
208,Belgium,2022-06-12,0,25,50.503887,4.469936,Europe,BEL
209,Belgium,2022-06-13,0,25,50.503887,4.469936,Europe,BEL
210,Belgium,2022-06-14,0,25,50.503887,4.469936,Europe,BEL
211,Belgium,2022-06-15,27,52,50.503887,4.469936,Europe,BEL
212,Belgium,2022-06-16,0,52,50.503887,4.469936,Europe,BEL
213,Belgium,2022-06-17,10,62,50.503887,4.469936,Europe,BEL
214,Belgium,2022-06-18,0,62,50.503887,4.469936,Europe,BEL
215,Belgium,2022-06-19,0,62,50.503887,4.469936,Europe,BEL
216,Belgium,2022-06-20,0,62,50.503887,4.469936,Europe,BEL
217,Belgium,2022-06-21,15,77,50.503887,4.469936,Europe,BEL
218,Belgium,2022-06-22,0,77,50.503887,4.469936,Europe,BEL
219,Belgium,2022-06-23,0,77,50.503887,4.469936,Europe,BEL
220,Belgium,2022-06-24,0,77,50.503887,4.469936,Europe,BEL
221,Belgium,2022-06-25,0,77,50.503887,4.469936,Europe,BEL
222,Belgium,2022-06-26,0,77,50.503887,4.469936,Europe,BEL
223,Belgium,2022-06-27,0,77,50.503887,4.469936,Europe,BEL
224,Belgium,2022-06-28,40,117,50.503887,4.469936,Europe,BEL
225,Belgium,2022-06-29,0,117,50.503887,4.469936,Europe,BEL
226,Belgium,2022-06-30,0,117,50.503887,4.469936,Europe,BEL
227,Belgium,2022-07-01,0,117,50.503887,4.469936,Europe,BEL
228,Bulgaria,2022-05-06,0,0,42.733883,25.48583,Europe,BGR
229,Bulgaria,2022-05-07,0,0,42.733883,25.48583,Europe,BGR
230,Bulgaria,2022-05-08,0,0,42.733883,25.48583,Europe,BGR
231,Bulgaria,2022-05-09,0,0,42.733883,25.48583,Europe,BGR
232,Bulgaria,2022-05-10,0,0,42.733883,25.48583,Europe,BGR
233,Bulgaria,2022-05-11,0,0,42.733883,25.48583,Europe,BGR
234,Bulgaria,2022-05-12,0,0,42.733883,25.48583,Europe,BGR
235,Bulgaria,2022-05-13,0,0,42.733883,25.48583,Europe,BGR
236,Bulgaria,2022-05-14,0,0,42.733883,25.48583,Europe,BGR
237,Bulgaria,2022-05-15,0,0,42.733883,25.48583,Europe,BGR
238,Bulgaria,2022-05-16,0,0,42.733883,25.48583,Europe,BGR
239,Bulgaria,2022-05-17,0,0,42.733883,25.48583,Europe,BGR
240,Bulgaria,2022-05-18,0,0,42.733883,25.48583,Europe,BGR
241,Bulgaria,2022-05-19,0,0,42.733883,25.48583,Europe,BGR
242,Bulgaria,2022-05-20,0,0,42.733883,25.48583,Europe,BGR
243,Bulgaria,2022-05-21,0,0,42.733883,25.48583,Europe,BGR
244,Bulgaria,2022-05-22,0,0,42.733883,25.48583,Europe,BGR
245,Bulgaria,2022-05-23,0,0,42.733883,25.48583,Europe,BGR
246,Bulgaria,2022-05-24,0,0,42.733883,25.48583,Europe,BGR
247,Bulgaria,2022-05-25,0,0,42.733883,25.48583,Europe,BGR
248,Bulgaria,2022-05-26,0,0,42.733883,25.48583,Europe,BGR
249,Bulgaria,2022-05-27,0,0,42.733883,25.48583,Europe,BGR
250,Bulgaria,2022-05-28,0,0,42.733883,25.48583,Europe,BGR
251,Bulgaria,2022-05-29,0,0,42.733883,25.48583,Europe,BGR
252,Bulgaria,2022-05-30,0,0,42.733883,25.48583,Europe,BGR
253,Bulgaria,2022-05-31,0,0,42.733883,25.48583,Europe,BGR
254,Bulgaria,2022-06-01,0,0,42.733883,25.48583,Europe,BGR
255,Bulgaria,2022-06-02,0,0,42.733883,25.48583,Europe,BGR
256,Bulgaria,2022-06-03,0,0,42.733883,25.48583,Europe,BGR
257,Bulgaria,2022-06-04,0,0,42.733883,25.48583,Europe,BGR
258,Bulgaria,2022-06-05,0,0,42.733883,25.48583,Europe,BGR
259,Bulgaria,2022-06-06,0,0,42.733883,25.48583,Europe,BGR
260,Bulgaria,2022-06-07,0,0,42.733883,25.48583,Europe,BGR
261,Bulgaria,2022-06-08,0,0,42.733883,25.48583,Europe,BGR
262,Bulgaria,2022-06-09,0,0,42.733883,25.48583,Europe,BGR
263,Bulgaria,2022-06-10,0,0,42.733883,25.48583,Europe,BGR
264,Bulgaria,2022-06-11,0,0,42.733883,25.48583,Europe,BGR
265,Bulgaria,2022-06-12,0,0,42.733883,25.48583,Europe,BGR
266,Bulgaria,2022-06-13,0,0,42.733883,25.48583,Europe,BGR
267,Bulgaria,2022-06-14,0,0,42.733883,25.48583,Europe,BGR
268,Bulgaria,2022-06-15,0,0,42.733883,25.48583,Europe,BGR
269,Bulgaria,2022-06-16,0,0,42.733883,25.48583,Europe,BGR
270,Bulgaria,2022-06-17,0,0,42.733883,25.48583,Europe,BGR
271,Bulgaria,2022-06-18,0,0,42.733883,25.48583,Europe,BGR
272,Bulgaria,2022-06-19,0,0,42.733883,25.48583,Europe,BGR
273,Bulgaria,2022-06-20,0,0,42.733883,25.48583,Europe,BGR
274,Bulgaria,2022-06-21,0,0,42.733883,25.48583,Europe,BGR
275,Bulgaria,2022-06-22,0,0,42.733883,25.48583,Europe,BGR
276,Bulgaria,2022-06-23,2,2,42.733883,25.48583,Europe,BGR
277,Bulgaria,2022-06-24,0,2,42.733883,25.48583,Europe,BGR
278,Bulgaria,2022-06-25,0,2,42.733883,25.48583,Europe,BGR
279,Bulgaria,2022-06-26,0,2,42.733883,25.48583,Europe,BGR
280,Bulgaria,2022-06-27,1,3,42.733883,25.48583,Europe,BGR
281,Bulgaria,2022-06-28,0,3,42.733883,25.48583,Europe,BGR
282,Bulgaria,2022-06-29,0,3,42.733883,25.48583,Europe,BGR
283,Bulgaria,2022-06-30,0,3,42.733883,25.48583,Europe,BGR
284,Bulgaria,2022-07-01,0,3,42.733883,25.48583,Europe,BGR
285,Brazil,2022-05-06,0,0,-14.235004,-51.92528,South America,BRA
286,Brazil,2022-05-07,0,0,-14.235004,-51.92528,South America,BRA
287,Brazil,2022-05-08,0,0,-14.235004,-51.92528,South America,BRA
288,Brazil,2022-05-09,0,0,-14.235004,-51.92528,South America,BRA
289,Brazil,2022-05-10,0,0,-14.235004,-51.92528,South America,BRA
290,Brazil,2022-05-11,0,0,-14.235004,-51.92528,South America,BRA
291,Brazil,2022-05-12,0,0,-14.235004,-51.92528,South America,BRA
292,Brazil,2022-05-13,0,0,-14.235004,-51.92528,South America,BRA
293,Brazil,2022-05-14,0,0,-14.235004,-51.92528,South America,BRA
294,Brazil,2022-05-15,0,0,-14.235004,-51.92528,South America,BRA
295,Brazil,2022-05-16,0,0,-14.235004,-51.92528,South America,BRA
296,Brazil,2022-05-17,0,0,-14.235004,-51.92528,South America,BRA
297,Brazil,2022-05-18,0,0,-14.235004,-51.92528,South America,BRA
298,Brazil,2022-05-19,0,0,-14.235004,-51.92528,South America,BRA
299,Brazil,2022-05-20,0,0,-14.235004,-51.92528,South America,BRA
300,Brazil,2022-05-21,0,0,-14.235004,-51.92528,South America,BRA
301,Brazil,2022-05-22,0,0,-14.235004,-51.92528,South America,BRA
302,Brazil,2022-05-23,0,0,-14.235004,-51.92528,South America,BRA
303,Brazil,2022-05-24,0,0,-14.235004,-51.92528,South America,BRA
304,Brazil,2022-05-25,0,0,-14.235004,-51.92528,South America,BRA
305,Brazil,2022-05-26,0,0,-14.235004,-51.92528,South America,BRA
306,Brazil,2022-05-27,0,0,-14.235004,-51.92528,South America,BRA
307,Brazil,2022-05-28,0,0,-14.235004,-51.92528,South America,BRA
308,Brazil,2022-05-29,0,0,-14.235004,-51.92528,South America,BRA
309,Brazil,2022-05-30,0,0,-14.235004,-51.92528,South America,BRA
310,Brazil,2022-05-31,0,0,-14.235004,-51.92528,South America,BRA
311,Brazil,2022-06-01,0,0,-14.235004,-51.92528,South America,BRA
312,Brazil,2022-06-02,0,0,-14.235004,-51.92528,South America,BRA
313,Brazil,2022-06-03,0,0,-14.235004,-51.92528,South America,BRA
314,Brazil,2022-06-04,0,0,-14.235004,-51.92528,South America,BRA
315,Brazil,2022-06-05,0,0,-14.235004,-51.92528,South America,BRA
316,Brazil,2022-06-06,0,0,-14.235004,-51.92528,South America,BRA
317,Brazil,2022-06-07,0,0,-14.235004,-51.92528,South America,BRA
318,Brazil,2022-06-08,1,1,-14.235004,-51.92528,South America,BRA
319,Brazil,2022-06-09,0,1,-14.235004,-51.92528,South America,BRA
320,Brazil,2022-06-10,0,1,-14.235004,-51.92528,South America,BRA
321,Brazil,2022-06-11,1,2,-14.235004,-51.92528,South America,BRA
322,Brazil,2022-06-12,1,3,-14.235004,-51.92528,South America,BRA
323,Brazil,2022-06-13,0,3,-14.235004,-51.92528,South America,BRA
324,Brazil,2022-06-14,2,5,-14.235004,-51.92528,South America,BRA
325,Brazil,2022-06-15,0,5,-14.235004,-51.92528,South America,BRA
326,Brazil,2022-06-16,1,6,-14.235004,-51.92528,South America,BRA
327,Brazil,2022-06-17,1,7,-14.235004,-51.92528,South America,BRA
328,Brazil,2022-06-18,0,7,-14.235004,-51.92528,South America,BRA
329,Brazil,2022-06-19,1,8,-14.235004,-51.92528,South America,BRA
330,Brazil,2022-06-20,0,8,-14.235004,-51.92528,South America,BRA
331,Brazil,2022-06-21,1,9,-14.235004,-51.92528,South America,BRA
332,Brazil,2022-06-22,2,11,-14.235004,-51.92528,South America,BRA
333,Brazil,2022-06-23,5,16,-14.235004,-51.92528,South America,BRA
334,Brazil,2022-06-24,1,17,-14.235004,-51.92528,South America,BRA
335,Brazil,2022-06-25,2,19,-14.235004,-51.92528,South America,BRA
336,Brazil,2022-06-26,1,20,-14.235004,-51.92528,South America,BRA
337,Brazil,2022-06-27,0,20,-14.235004,-51.92528,South America,BRA
338,Brazil,2022-06-28,1,21,-14.235004,-51.92528,South America,BRA
339,Brazil,2022-06-29,16,37,-14.235004,-51.92528,South America,BRA
340,Brazil,2022-06-30,0,37,-14.235004,-51.92528,South America,BRA
341,Brazil,2022-07-01,0,37,-14.235004,-51.92528,South America,BRA
342,Benin,2022-05-06,0,0,9.30769,2.315834,Africa,BEN
343,Benin,2022-05-07,0,0,9.30769,2.315834,Africa,BEN
344,Benin,2022-05-08,0,0,9.30769,2.315834,Africa,BEN
345,Benin,2022-05-09,0,0,9.30769,2.315834,Africa,BEN
346,Benin,2022-05-10,0,0,9.30769,2.315834,Africa,BEN
347,Benin,2022-05-11,0,0,9.30769,2.315834,Africa,BEN
348,Benin,2022-05-12,0,0,9.30769,2.315834,Africa,BEN
349,Benin,2022-05-13,0,0,9.30769,2.315834,Africa,BEN
350,Benin,2022-05-14,0,0,9.30769,2.315834,Africa,BEN
351,Benin,2022-05-15,0,0,9.30769,2.315834,Africa,BEN
352,Benin,2022-05-16,0,0,9.30769,2.315834,Africa,BEN
353,Benin,2022-05-17,0,0,9.30769,2.315834,Africa,BEN
354,Benin,2022-05-18,0,0,9.30769,2.315834,Africa,BEN
355,Benin,2022-05-19,0,0,9.30769,2.315834,Africa,BEN
356,Benin,2022-05-20,0,0,9.30769,2.315834,Africa,BEN
357,Benin,2022-05-21,0,0,9.30769,2.315834,Africa,BEN
358,Benin,2022-05-22,0,0,9.30769,2.315834,Africa,BEN
359,Benin,2022-05-23,0,0,9.30769,2.315834,Africa,BEN
360,Benin,2022-05-24,0,0,9.30769,2.315834,Africa,BEN
361,Benin,2022-05-25,0,0,9.30769,2.315834,Africa,BEN
362,Benin,2022-05-26,0,0,9.30769,2.315834,Africa,BEN
363,Benin,2022-05-27,0,0,9.30769,2.315834,Africa,BEN
364,Benin,2022-05-28,0,0,9.30769,2.315834,Africa,BEN
365,Benin,2022-05-29,0,0,9.30769,2.315834,Africa,BEN
366,Benin,2022-05-30,0,0,9.30769,2.315834,Africa,BEN
367,Benin,2022-05-31,0,0,9.30769,2.315834,Africa,BEN
368,Benin,2022-06-01,0,0,9.30769,2.315834,Africa,BEN
369,Benin,2022-06-02,0,0,9.30769,2.315834,Africa,BEN
370,Benin,2022-06-03,0,0,9.30769,2.315834,Africa,BEN
371,Benin,2022-06-04,0,0,9.30769,2.315834,Africa,BEN
372,Benin,2022-06-05,0,0,9.30769,2.315834,Africa,BEN
373,Benin,2022-06-06,0,0,9.30769,2.315834,Africa,BEN
374,Benin,2022-06-07,0,0,9.30769,2.315834,Africa,BEN
375,Benin,2022-06-08,0,0,9.30769,2.315834,Africa,BEN
376,Benin,2022-06-09,0,0,9.30769,2.315834,Africa,BEN
377,Benin,2022-06-10,0,0,9.30769,2.315834,Africa,BEN
378,Benin,2022-06-11,0,0,9.30769,2.315834,Africa,BEN
379,Benin,2022-06-12,0,0,9.30769,2.315834,Africa,BEN
380,Benin,2022-06-13,0,0,9.30769,2.315834,Africa,BEN
381,Benin,2022-06-14,3,3,9.30769,2.315834,Africa,BEN
